experiment,experiment_label,map_name,agent,csv_path,eval_envs,source_max_checkpoint_steps,checkpoint_steps,mean_win_rate_percent,ci95_low_percent,ci95_high_percent,seed_count,seeds,ci_method
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,200000,15.625,3.125,28.125,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,250000,6.25,0.0,12.5,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,300000,12.5,6.25,18.75,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,350000,18.75,15.625,21.875,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,400000,20.3125,15.625,25.0,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,450000,10.9375,3.125,18.75,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,500000,14.0625,0.0,28.125,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,550000,10.9375,3.125,18.75,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,600000,1.5625,0.0,3.125,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,650000,18.75,12.5,25.0,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,700000,1.5625,0.0,3.125,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,750000,7.8125,6.25,9.375,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,800000,9.375,6.25,12.5,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,850000,17.1875,15.625,18.75,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,900000,17.1875,0.0,34.375,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,950000,12.5,0.0,25.0,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1000000,14.0625,0.0,28.125,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1050000,6.25,0.0,12.5,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1100000,9.375,0.0,18.75,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1150000,6.25,0.0,12.5,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1200000,10.9375,0.0,21.875,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1250000,12.5,12.5,12.5,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1300000,17.1875,0.0,34.375,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1350000,10.9375,0.0,21.875,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1400000,6.25,0.0,12.5,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1450000,18.75,0.0,37.5,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1500000,14.0625,0.0,28.125,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1550000,4.6875,0.0,9.375,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1600000,1.5625,0.0,3.125,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1650000,17.1875,0.0,34.375,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1700000,15.625,15.625,15.625,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1750000,10.9375,0.0,21.875,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1800000,21.875,0.0,43.75,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1850000,29.6875,28.125,31.25,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1900000,25.0,6.25,43.75,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1950000,18.75,0.0,37.5,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,2000000,42.1875,18.75,65.625,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,50688,50.0,46.875,53.125,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,101376,54.6875,46.875,62.5,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,150528,59.375,43.75,75.0,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,201216,53.125,34.375,71.875,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,250368,53.125,40.625,65.625,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,301056,59.375,56.25,62.5,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,350208,57.8125,56.25,59.375,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,400896,35.9375,34.375,37.5,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,450048,60.9375,43.75,78.125,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,500736,45.3125,28.125,62.5,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,551424,62.5,50.0,75.0,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,600576,34.375,31.25,37.5,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,651264,40.625,34.375,46.875,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,700416,45.3125,43.75,46.875,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,751104,37.5,28.125,46.875,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,800256,46.875,43.75,50.0,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,850944,34.375,28.125,40.625,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,900096,53.125,40.625,65.625,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,950784,56.25,53.125,59.375,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1001472,51.5625,50.0,53.125,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1050624,35.9375,25.0,46.875,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1101312,39.0625,37.5,40.625,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1150464,42.1875,34.375,50.0,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1201152,45.3125,34.375,56.25,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1250304,51.5625,43.75,59.375,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1300992,53.125,50.0,56.25,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1350144,40.625,21.875,59.375,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1400832,15.625,0.0,31.25,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1451520,23.4375,0.0,46.875,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1500672,29.6875,0.0,59.375,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1551360,18.75,0.0,37.5,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1600512,39.0625,0.0,78.125,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1651200,31.25,0.0,62.5,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1700352,31.25,0.0,62.5,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1751040,26.5625,0.0,53.125,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1800192,21.875,0.0,43.75,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1850880,28.125,0.0,56.25,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1900032,57.8125,46.875,68.75,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1950720,45.3125,40.625,50.0,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MAPPO,MAPPO_reduced\V2_Navigate\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,2001408,62.5,53.125,71.875,2,631185455;969072527,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,50688,28.125,0.0,56.25,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,101376,31.25,0.0,62.5,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,150528,46.875,0.0,93.75,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,201216,81.25,65.625,96.875,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,250368,82.8125,68.75,96.875,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,301056,73.4375,46.875,100.0,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
