grid,grid_label,agent,version,variant,map_name,csv_path,eval_envs,source_max_checkpoint_steps,checkpoint_steps,mean_nav_win_rate_percent,mean_combat_win_rate_percent,mean_win_rate_percent,seed_count,mean_episodes
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4400000,3.125,0.0,3.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4450000,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4500000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4550000,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4600000,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4650000,1.041667,0.0,1.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4700000,7.291667,0.0,7.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4750000,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4800000,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4850000,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4900000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4950000,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5000000,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5050000,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5100000,5.208333,0.0,5.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5150000,34.375,0.0,34.375,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5200000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5250000,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5300000,40.625,0.0,40.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5350000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5400000,5.208333,0.0,5.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5450000,3.125,0.0,3.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5500000,1.041667,0.0,1.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5550000,2.083333,0.0,2.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5600000,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5650000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5700000,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5750000,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5800000,22.916667,0.0,22.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5850000,48.958333,0.0,48.958333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5900000,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,5950000,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6000000,5.208333,0.0,5.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6050000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6100000,36.458333,0.0,36.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6150000,39.583333,0.0,39.583333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6200000,35.416667,0.0,35.416667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6250000,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6300000,21.875,0.0,21.875,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6350000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6400000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6450000,31.25,0.0,31.25,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6500000,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6550000,26.041667,0.0,26.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6600000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6650000,37.5,0.0,37.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6700000,10.416667,0.0,10.416667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6750000,28.125,0.0,28.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6800000,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6850000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6900000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,6950000,30.208333,0.0,30.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7000000,31.25,0.0,31.25,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7050000,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7100000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7150000,27.083333,0.0,27.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7200000,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7250000,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7300000,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7350000,26.041667,0.0,26.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7400000,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7450000,64.583333,0.0,64.583333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7500000,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7550000,31.25,0.0,31.25,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7600000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7650000,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7700000,38.541667,0.0,38.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7750000,22.916667,0.0,22.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7800000,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7850000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7900000,32.291667,0.0,32.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,7950000,28.125,0.0,28.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8000000,4.166667,0.0,4.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8050000,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8100000,0.0,0.0,0.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8150000,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8200000,27.083333,0.0,27.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8250000,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8300000,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8350000,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8400000,35.416667,0.0,35.416667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8450000,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8500000,37.5,0.0,37.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8550000,0.0,0.0,0.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8600000,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8650000,36.458333,0.0,36.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8700000,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8750000,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8800000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8850000,27.083333,0.0,27.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8900000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8950000,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9000000,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9050000,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9100000,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9150000,21.875,0.0,21.875,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9200000,40.625,0.0,40.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9250000,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9300000,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9350000,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9400000,5.208333,0.0,5.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9450000,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9500000,0.0,0.0,0.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9550000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9600000,26.041667,0.0,26.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9650000,0.0,0.0,0.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9700000,4.166667,0.0,4.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9750000,0.0,0.0,0.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9800000,16.666667,0.0,16.666667,3,32.0
