agent,version,variant,map_name,csv_path,checkpoint_steps,mean_nav_win_rate_percent,mean_combat_win_rate_percent,mean_win_rate_percent,seed_count,mean_episodes
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1600512,12.5,0.0,12.5,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1651200,35.416667,0.0,35.416667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1700352,13.541667,0.0,13.541667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1751040,11.458333,0.0,11.458333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1800192,20.833333,0.0,20.833333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1850880,22.916667,0.0,22.916667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1900032,15.625,0.0,15.625,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1950720,11.458333,0.0,11.458333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,2001408,27.083333,0.0,27.083333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,50688,13.541667,0.0,13.541667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,101376,9.375,0.0,9.375,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,150528,6.25,0.0,6.25,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,201216,5.208333,0.0,5.208333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,250368,4.166667,0.0,4.166667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,301056,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,350208,3.125,0.0,3.125,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,400896,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,450048,7.291667,0.0,7.291667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,500736,9.375,0.0,9.375,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,551424,9.375,0.0,9.375,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,600576,7.291667,0.0,7.291667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,651264,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,700416,1.041667,0.0,1.041667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,751104,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,800256,13.541667,0.0,13.541667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,850944,14.583333,0.0,14.583333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,900096,4.166667,0.0,4.166667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,950784,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1001472,6.25,0.0,6.25,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1050624,7.291667,0.0,7.291667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1101312,9.375,0.0,9.375,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1150464,18.75,0.0,18.75,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1201152,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1250304,9.375,0.0,9.375,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1300992,15.625,0.0,15.625,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1350144,6.25,0.0,6.25,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1400832,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1451520,12.5,0.0,12.5,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1500672,15.625,0.0,15.625,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1551360,14.583333,0.0,14.583333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1600512,7.291667,0.0,7.291667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1651200,15.625,0.0,15.625,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1700352,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1751040,14.583333,0.0,14.583333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1800192,14.583333,0.0,14.583333,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1850880,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1900032,6.25,0.0,6.25,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1950720,21.875,0.0,21.875,3,32.0
MaskPPO,V1,Combat,V1_Combat,MaskPPO\V1_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,2001408,17.708333,0.0,17.708333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,50688,0.0,0.0,0.0,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,101376,0.0,0.0,0.0,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,150528,5.208333,0.0,5.208333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,201216,6.25,0.0,6.25,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,250368,28.125,0.0,28.125,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,301056,36.458333,0.0,36.458333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,350208,4.166667,0.0,4.166667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,400896,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,450048,9.375,0.0,9.375,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,500736,17.708333,0.0,17.708333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,551424,19.791667,0.0,19.791667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,600576,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,651264,19.791667,0.0,19.791667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,700416,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,751104,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,800256,9.375,0.0,9.375,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,850944,12.5,0.0,12.5,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,900096,13.541667,0.0,13.541667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,950784,33.333333,0.0,33.333333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1001472,31.25,0.0,31.25,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1050624,39.583333,0.0,39.583333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1101312,57.291667,0.0,57.291667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1150464,36.458333,0.0,36.458333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1201152,48.958333,0.0,48.958333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1250304,52.083333,0.0,52.083333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1300992,61.458333,0.0,61.458333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1350144,52.083333,0.0,52.083333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1400832,36.458333,0.0,36.458333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1451520,54.166667,0.0,54.166667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1500672,58.333333,0.0,58.333333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1551360,73.958333,0.0,73.958333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1600512,52.083333,0.0,52.083333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1651200,57.291667,0.0,57.291667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1700352,47.916667,0.0,47.916667,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1751040,65.625,0.0,65.625,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1800192,59.375,0.0,59.375,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1850880,48.958333,0.0,48.958333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1900032,43.75,0.0,43.75,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1950720,48.958333,0.0,48.958333,3,32.0
MaskPPO,V1,Navigate,V1_Navigate,MaskPPO\V1_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,2001408,59.375,0.0,59.375,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,50688,14.583333,0.0,14.583333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,101376,5.208333,0.0,5.208333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,150528,3.125,0.0,3.125,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,201216,13.541667,0.0,13.541667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,250368,15.625,0.0,15.625,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,301056,10.416667,0.0,10.416667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,350208,17.708333,0.0,17.708333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,400896,7.291667,0.0,7.291667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,450048,14.583333,0.0,14.583333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,500736,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,551424,7.291667,0.0,7.291667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,600576,6.25,0.0,6.25,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,651264,6.25,0.0,6.25,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,700416,16.666667,0.0,16.666667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,751104,16.666667,0.0,16.666667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,800256,11.458333,0.0,11.458333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,850944,19.791667,0.0,19.791667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,900096,21.875,0.0,21.875,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,950784,13.541667,0.0,13.541667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1001472,18.75,0.0,18.75,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1050624,12.5,0.0,12.5,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1101312,21.875,0.0,21.875,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1150464,35.416667,0.0,35.416667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1201152,27.083333,0.0,27.083333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1250304,11.458333,0.0,11.458333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1300992,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1350144,16.666667,0.0,16.666667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1400832,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1451520,14.583333,0.0,14.583333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1500672,22.916667,0.0,22.916667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1551360,13.541667,0.0,13.541667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1600512,12.5,0.0,12.5,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1651200,16.666667,0.0,16.666667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1700352,12.5,0.0,12.5,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1751040,17.708333,0.0,17.708333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1800192,11.458333,0.0,11.458333,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1850880,7.291667,0.0,7.291667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1900032,10.416667,0.0,10.416667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1950720,26.041667,0.0,26.041667,3,32.0
MaskPPO,V2,Base,V2_Base,MaskPPO\V2_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,2001408,20.833333,0.0,20.833333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,50688,5.208333,0.0,5.208333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,101376,1.041667,0.0,1.041667,3,32.0
