nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected
0.0,-0.30000001192092896,0.0,99.0,153.0,35.65229034423828,27.47707748413086,-0.30000001192092896,-11.891012191772461,0,0,3,3,2,5,0,2
-0.49520015716552734,-0.07688674330711365,0.0,90.0,138.0,42.67374801635742,39.4241828918457,-0.572086900472641,-11.788558959960938,0,0,3,3,0,5,0,2
0.0,-0.30000001192092896,0.0,84.0,138.0,42.67374801635742,39.4241828918457,-0.30000001192092896,-4.40568208694458,0,0,2,2,2,5,0,0
0.0,1.0886687338352203,0.0,78.0,129.0,42.67374801635742,39.40666580200195,1.0886687338352203,-4.398787975311279,0,0,2,2,2,5,0,0
0.0,-0.30000001192092896,0.0,72.0,129.0,42.67374801635742,39.40666580200195,-0.30000001192092896,-4.405695915222168,0,0,2,2,2,5,1,0
0.056441307067871094,0.8918363451957703,0.0,66.0,123.0,42.65117263793945,38.95318603515625,0.9482776522636414,-4.404903888702393,0,0,2,2,2,5,1,0
0.034003257751464844,0.12352460622787476,0.0,60.0,123.0,42.637569427490234,38.783775329589844,0.1575278639793396,-4.405698299407959,0,0,2,2,2,5,1,0
0.0,0.0,0.0,54.0,117.0,42.637569427490234,38.783775329589844,0.0,-4.404062747955322,0,0,2,2,2,5,1,0
0.011357307434082031,0.23573309183120728,0.0,48.0,117.0,42.63302993774414,38.38861846923828,0.2470903992652893,-4.405704498291016,0,0,2,2,2,5,1,0
0.0,0.0,0.0,36.0,105.0,42.63302993774414,38.38861846923828,0.0,-4.4043498039245605,0,0,2,2,2,5,1,0
0.0,-0.30000001192092896,0.0,24.0,99.0,42.63302993774414,38.38861846923828,-0.30000001192092896,-4.405808925628662,0,0,2,2,2,5,1,0
0.0,-0.30000001192092896,0.0,12.0,93.0,42.63302993774414,38.38861846923828,-0.30000001192092896,-5.609119415283203,0,0,2,2,2,5,1,0
0.0,0.0,0.0,6.0,87.0,42.63302993774414,38.38861846923828,0.0,-4.41032600402832,0,0,2,2,2,5,1,0
0.0,-2.300000011920929,-10.0,0.0,87.0,0.0,0.0,-12.300000011920929,-4.405473232269287,0,0,2,2,2,5,1,0
